N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,gaussian,18,0.2,0.02,0.2,0.1979466676712036,0.013758608140051365,0.19686701893806458
100,5.0,1.0338953100711687,1e-05,edge_flip,18,0.2,0.02,0.2,0.17799685895442963,0.04390615597367287,0.172844797372818
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.2273654043674469,0.016750279814004898,0.23282626271247864
100,5.0,1.0338953100711687,1e-05,gaussian,19,0.2,0.02,0.2,0.21031777560710907,0.007484187372028828,0.2229321300983429
100,5.0,1.0338953100711687,1e-05,edge_flip,19,0.2,0.02,0.2,0.2363867610692978,0.027076123282313347,0.17799685895442963
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2010825127363205,0.015242543071508408,0.20915721356868744
100,10.0,0.5431122541136532,1e-05,gaussian,0,0.2,0.02,0.2,0.23169586062431335,0.01679288223385811,0.24706050753593445
100,10.0,0.5431122541136532,1e-05,edge_flip,0,0.2,0.02,0.2,0.15969997644424438,0.014094687066972256,0.2982836961746216
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2599388062953949,0.019981512799859047,0.20377974212169647
100,10.0,0.5431122541136532,1e-05,gaussian,1,0.2,0.02,0.2,0.1888658106327057,0.009712833911180496,0.17678789794445038
100,10.0,0.5431122541136532,1e-05,edge_flip,1,0.2,0.02,0.2,0.2397705763578415,0.0,0.1843370795249939
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.19481858611106873,0.01138622872531414,0.24497804045677185
100,10.0,0.5431122541136532,1e-05,gaussian,2,0.2,0.02,0.2,0.19380801916122437,0.042506951838731766,0.19444741308689117
100,10.0,0.5431122541136532,1e-05,edge_flip,2,0.2,0.02,0.2,0.16893889009952545,0.05031123012304306,0.2089741975069046
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.20359434187412262,0.021513579413294792,0.21857614815235138
100,10.0,0.5431122541136532,1e-05,gaussian,3,0.2,0.02,0.2,0.20480839908123016,0.015826087445020676,0.18862088024616241
100,10.0,0.5431122541136532,1e-05,edge_flip,3,0.2,0.02,0.2,0.2952040731906891,0.0,0.12274432182312012
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.23438496887683868,0.01879291422665119,0.20787134766578674
100,10.0,0.5431122541136532,1e-05,gaussian,4,0.2,0.02,0.2,0.2031509429216385,0.030978886410593987,0.2208395153284073
100,10.0,0.5431122541136532,1e-05,edge_flip,4,0.2,0.02,0.2,0.2089741975069046,0.0,0.19665563106536865
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.24158316850662231,0.0276221614331007,0.23500283062458038
100,10.0,0.5431122541136532,1e-05,gaussian,5,0.2,0.02,0.2,0.21267999708652496,0.022719210013747215,0.2518421411514282
100,10.0,0.5431122541136532,1e-05,edge_flip,5,0.2,0.02,0.2,0.22129274904727936,0.05332927778363228,0.21821311116218567
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.18995191156864166,0.019419919699430466,0.22097955644130707
100,10.0,0.5431122541136532,1e-05,gaussian,6,0.2,0.02,0.2,0.20609557628631592,0.026098735630512238,0.2322608232498169
100,10.0,0.5431122541136532,1e-05,edge_flip,6,0.2,0.02,0.2,0.14430178701877594,0.09407289326190948,0.2982836961746216
